,Unnamed: 0,name,coordinates,category,location,rating,review_count,state
107951,107951,Wendy's,"{'latitude': 38.093291, 'longitude': -87.554163}","[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'address1': '601 E. Boonville-New Harmony Rd.', 'address2': '', 'address3': None, 'city': 'Evansville', 'zip_code': '47725', 'country': 'US', 'state': 'IN', 'display_address': ['601 E. Boonville-New Harmony Rd.', 'Evansville, IN 47725']}",3.0,5,IN
107962,107962,McDonald's,"{'latitude': 38.48421067, 'longitude': -90.7599025}","[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'address1': '1620 West Union', 'address2': '', 'address3': '', 'city': 'Pacific', 'zip_code': '63069', 'country': 'US', 'state': 'MO', 'display_address': ['1620 West Union', 'Pacific, MO 63069']}",3.0,10,MO
107963,107963,China King,"{'latitude': 38.5045882, 'longitude': -90.6605779}","[{'alias': 'chinese', 'title': 'Chinese'}]","{'address1': '185 Eureka Towne Center Dr', 'address2': '', 'address3': '', 'city': 'Eureka', 'zip_code': '63025', 'country': 'US', 'state': 'MO', 'display_address': ['185 Eureka Towne Center Dr', 'Eureka, MO 63025']}",4.0,28,MO
107967,107967,Domino's Pizza,"{'latitude': 38.4842149, 'longitude': -90.7409617}","[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'address1': '127 E Osage St', 'address2': '', 'address3': '', 'city': 'Pacific', 'zip_code': '63069', 'country': 'US', 'state': 'MO', 'display_address': ['127 E Osage St', 'Pacific, MO 63069']}",4.0,5,MO
107969,107969,Taco Bell,"{'latitude': 38.484681, 'longitude': -90.758188}","[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'tacos', 'title': 'Tacos'}]","{'address1': '1630 West Osage Street', 'address2': '', 'address3': '', 'city': 'Pacific', 'zip_code': '63069', 'country': 'US', 'state': 'MO', 'display_address': ['1630 West Osage Street', 'Pacific, MO 63069']}",2.0,11,MO
107971,107971,Lion's Choice,"{'latitude': 38.50531, 'longitude': -90.66555}","[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'address1': '1737 W Fifth St', 'address2': '', 'address3': '', 'city': 'Eureka', 'zip_code': '63025', 'country': 'US', 'state': 'MO', 'display_address': ['1737 W Fifth St', 'Eureka, MO 63025']}",3.5,17,MO
107981,107981,McDonald's,"{'latitude': 41.2656686106574, 'longitude': -88.2084640860557}","[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'address1': '285 W Front St', 'address2': '', 'address3': '', 'city': 'Braidwood', 'zip_code': '60408', 'country': 'US', 'state': 'IL', 'display_address': ['285 W Front St', 'Braidwood, IL 60408']}",3.0,8,IL
107990,107990,KFC,"{'latitude': 41.2890675615478, 'longitude': -88.2444716730337}","[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]","{'address1': '2780 Division St', 'address2': None, 'address3': None, 'city': 'Diamond', 'zip_code': '60416', 'country': 'US', 'state': 'IL', 'display_address': ['2780 Division St', 'Diamond, IL 60416']}",3.5,10,IL
108001,108001,Sonic Drive-In,"{'latitude': 34.9878414, 'longitude': -81.201746}","[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]","{'address1': '1560 E Alexander Love Hwy', 'address2': None, 'address3': '', 'city': 'York', 'zip_code': '29745', 'country': 'US', 'state': 'SC', 'display_address': ['1560 E Alexander Love Hwy', 'York, SC 29745']}",4.5,5,SC
108007,108007,McDonald's,"{'latitude': 34.9858241268474, 'longitude': -81.2119453400373}","[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'address1': '989 E Liberty St', 'address2': '', 'address3': '', 'city': 'York', 'zip_code': '29745', 'country': 'US', 'state': 'SC', 'display_address': ['989 E Liberty St', 'York, SC 29745']}",2.5,11,SC
108106,108106,Wendy's,"{'latitude': 35.821579, 'longitude': -79.824}","[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'address1': '1029 High Point Street', 'address2': '', 'address3': '', 'city': 'Randleman', 'zip_code': '27317', 'country': 'US', 'state': 'NC', 'display_address': ['1029 High Point Street', 'Randleman, NC 27317']}",3.5,3,NC
108108,108108,McDonald's,"{'latitude': 35.822958, 'longitude': -79.822988}","[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'address1': '1000 High Point St', 'address2': '', 'address3': '', 'city': 'Randleman', 'zip_code': '27317', 'country': 'US', 'state': 'NC', 'display_address': ['1000 High Point St', 'Randleman, NC 27317']}",2.0,13,NC
108109,108109,Taco Bell,"{'latitude': 35.822899, 'longitude': -79.821428}","[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'tacos', 'title': 'Tacos'}]","{'address1': '977 High Point St.', 'address2': None, 'address3': None, 'city': 'Randleman', 'zip_code': '27317', 'country': 'US', 'state': 'NC', 'display_address': ['977 High Point St.', 'Randleman, NC 27317']}",2.5,3,NC
108110,108110,Subway,"{'latitude': 35.8210147425141, 'longitude': -79.8216858}","[{'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'address1': '993 Highpoint Rd', 'address2': 'Ste B-05', 'address3': '', 'city': 'Randleman', 'zip_code': '27317', 'country': 'US', 'state': 'NC', 'display_address': ['993 Highpoint Rd', 'Ste B-05', 'Randleman, NC 27317']}",3.0,2,NC
108288,108288,Rally's,"{'latitude': 42.572647, 'longitude': -84.822429}","[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'address1': '640 Lansing Road', 'address2': None, 'address3': None, 'city': 'Charlotte', 'zip_code': '48813', 'country': 'US', 'state': 'MI', 'display_address': ['640 Lansing Road', 'Charlotte, MI 48813']}",3.0,6,MI
108290,108290,Wendy's,"{'latitude': 42.56816, 'longitude': -84.827017}","[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'address1': '310 Lansing Rd.', 'address2': '', 'address3': '', 'city': 'Charlotte', 'zip_code': '48813', 'country': 'US', 'state': 'MI', 'display_address': ['310 Lansing Rd.', 'Charlotte, MI 48813']}",3.0,9,MI
108291,108291,Arby's,"{'latitude': 42.5704, 'longitude': -84.82596}","[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'address1': '503 Lansing St', 'address2': '', 'address3': '', 'city': 'Charlotte', 'zip_code': '48813', 'country': 'US', 'state': 'MI', 'display_address': ['503 Lansing St', 'Charlotte, MI 48813']}",3.5,3,MI
108398,108398,Pizza Hut,"{'latitude': 39.0613171, 'longitude': -93.7334793806076}","[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","{'address1': '3404 Hwy 13', 'address2': '', 'address3': '', 'city': 'Higginsville', 'zip_code': '64037', 'country': 'US', 'state': 'MO', 'display_address': ['3404 Hwy 13', 'Higginsville, MO 64037']}",3.5,4,MO
108399,108399,Subway,"{'latitude': 39.065848, 'longitude': -93.732621}","[{'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'address1': '2821 Hwy Blvd', 'address2': None, 'address3': None, 'city': 'Higginsville', 'zip_code': '64037', 'country': 'US', 'state': 'MO', 'display_address': ['2821 Hwy Blvd', 'Higginsville, MO 64037']}",3.5,3,MO
108405,108405,McDonald's,"{'latitude': 39.0776254863989, 'longitude': -93.738086}","[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'address1': '1865 Highway Blvd', 'address2': '', 'address3': '', 'city': 'Higginsville', 'zip_code': '64037', 'country': 'US', 'state': 'MO', 'display_address': ['1865 Highway Blvd', 'Higginsville, MO 64037']}",1.0,3,MO
108406,108406,McDonald's,"{'latitude': 39.0031983506503, 'longitude': -93.7341982126236}","[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'address1': '6676 Highway 13', 'address2': '', 'address3': '', 'city': 'Higginsville', 'zip_code': '64037', 'country': 'US', 'state': 'MO', 'display_address': ['6676 Highway 13', 'Higginsville, MO 64037']}",2.5,6,MO
108407,108407,Sonic Drive-In,"{'latitude': 39.0664620413122, 'longitude': -93.7325764}","[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]","{'address1': '2811 Mo-13 Hwy', 'address2': None, 'address3': None, 'city': 'Higginsville', 'zip_code': '64037', 'country': 'US', 'state': 'MO', 'display_address': ['2811 Mo-13 Hwy', 'Higginsville, MO 64037']}",2.0,2,MO
108477,108477,Raising Cane's Chicken Fingers,"{'latitude': 39.4696299, 'longitude': -119.7857991}","[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]","{'address1': '6199 S Virginia St', 'address2': '', 'address3': '', 'city': 'Reno', 'zip_code': '89502', 'country': 'US', 'state': 'NV', 'display_address': ['6199 S Virginia St', 'Reno, NV 89502']}",4.0,285,NV
108497,108497,Circle Drive In,"{'latitude': 36.5040321, 'longitude': -79.7588348}","[{'alias': 'restaurants', 'title': 'Restaurants'}]","{'address1': '111 Boone Rd', 'address2': '', 'address3': '', 'city': 'Eden', 'zip_code': '27288', 'country': 'US', 'state': 'NC', 'display_address': ['111 Boone Rd', 'Eden, NC 27288']}",3.5,13,NC
108498,108498,Papa John's Pizza,"{'latitude': 36.4904213, 'longitude': -79.7402802}","[{'alias': 'pizza', 'title': 'Pizza'}]","{'address1': '659 S Van Buren Rd', 'address2': '', 'address3': '', 'city': 'Eden', 'zip_code': '27288', 'country': 'US', 'state': 'NC', 'display_address': ['659 S Van Buren Rd', 'Eden, NC 27288']}",4.0,5,NC
108503,108503,Cook Out,"{'latitude': 36.4904399, 'longitude': -79.7401389}","[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]","{'address1': '659 Van Buren Rd', 'address2': '', 'address3': '', 'city': 'Eden', 'zip_code': '27288', 'country': 'US', 'state': 'NC', 'display_address': ['659 Van Buren Rd', 'Eden, NC 27288']}",3.0,7,NC
108522,108522,Wendy's,"{'latitude': 35.821579, 'longitude': -79.824}","[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'address1': '1029 High Point Street', 'address2': '', 'address3': '', 'city': 'Randleman', 'zip_code': '27317', 'country': 'US', 'state': 'NC', 'display_address': ['1029 High Point Street', 'Randleman, NC 27317']}",3.5,3,NC
108523,108523,McDonald's,"{'latitude': 35.822958, 'longitude': -79.822988}","[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'address1': '1000 High Point St', 'address2': '', 'address3': '', 'city': 'Randleman', 'zip_code': '27317', 'country': 'US', 'state': 'NC', 'display_address': ['1000 High Point St', 'Randleman, NC 27317']}",2.0,13,NC
108525,108525,Taco Bell,"{'latitude': 35.822899, 'longitude': -79.821428}","[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'tacos', 'title': 'Tacos'}]","{'address1': '977 High Point St.', 'address2': None, 'address3': None, 'city': 'Randleman', 'zip_code': '27317', 'country': 'US', 'state': 'NC', 'display_address': ['977 High Point St.', 'Randleman, NC 27317']}",2.5,3,NC
108526,108526,Subway,"{'latitude': 35.8210147425141, 'longitude': -79.8216858}","[{'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'address1': '993 Highpoint Rd', 'address2': 'Ste B-05', 'address3': '', 'city': 'Randleman', 'zip_code': '27317', 'country': 'US', 'state': 'NC', 'display_address': ['993 Highpoint Rd', 'Ste B-05', 'Randleman, NC 27317']}",3.0,2,NC
108532,108532,Bobby's Burger Palace,"{'latitude': 40.9149942871, 'longitude': -74.0593811258}","[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'address1': '610 Bergen Town Ctr', 'address2': '', 'address3': 'Bergen Town Center', 'city': 'Paramus', 'zip_code': '07652', 'country': 'US', 'state': 'NJ', 'display_address': ['610 Bergen Town Ctr', 'Bergen Town Center', 'Paramus, NJ 07652']}",3.5,715,NJ
108566,108566,Dairy Queen Grill & Chill,"{'latitude': 41.6435861723029, 'longitude': -93.4552028775215}","[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'address1': '736 8th St SE', 'address2': '', 'address3': '', 'city': 'Altoona', 'zip_code': '50009', 'country': 'US', 'state': 'IA', 'display_address': ['736 8th St SE', 'Altoona, IA 50009']}",4.0,7,IA
108615,108615,Chick-fil-A,"{'latitude': 38.1384509, 'longitude': -85.664924}","[{'alias': 'hotdogs', 'title': 'Fast Food'}]","{'address1': '4925 Outer Loop', 'address2': '', 'address3': 'Jefferson Commons', 'city': 'Louisville', 'zip_code': '40219', 'country': 'US', 'state': 'KY', 'display_address': ['4925 Outer Loop', 'Jefferson Commons', 'Louisville, KY 40219']}",4.5,37,KY
108656,108656,McDonald's,"{'latitude': 35.907289, 'longitude': -92.6565457}","[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'address1': '804 N Hwy 65', 'address2': '', 'address3': '', 'city': 'Marshall', 'zip_code': '72650', 'country': 'US', 'state': 'AR', 'display_address': ['804 N Hwy 65', 'Marshall, AR 72650']}",2.0,3,AR
108668,108668,Culver's,"{'latitude': 34.3618536, 'longitude': -84.0404328}","[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]","{'address1': '252 S 400 Center Ln', 'address2': '', 'address3': '', 'city': 'Dawsonville', 'zip_code': '30534', 'country': 'US', 'state': 'GA', 'display_address': ['252 S 400 Center Ln', 'Dawsonville, GA 30534']}",3.5,46,GA
108676,108676,Chick-fil-A,"{'latitude': 34.3567281, 'longitude': -84.0444117}","[{'alias': 'hotdogs', 'title': 'Fast Food'}]","{'address1': '231 Power Center Dr', 'address2': '', 'address3': '', 'city': 'Dawsonville', 'zip_code': '30534', 'country': 'US', 'state': 'GA', 'display_address': ['231 Power Center Dr', 'Dawsonville, GA 30534']}",4.0,31,GA
108799,108799,Culver's,"{'latitude': 38.5525893, 'longitude': -92.200133}","[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'address1': '1920 Jefferson St', 'address2': '', 'address3': '', 'city': 'Jefferson City', 'zip_code': '65109', 'country': 'US', 'state': 'MO', 'display_address': ['1920 Jefferson St', 'Jefferson City, MO 65109']}",3.5,18,MO
108830,108830,Starbucks,"{'latitude': 39.405741, 'longitude': -86.437689}","[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'address1': '2198 Burton Ln', 'address2': None, 'address3': None, 'city': 'Martinsville', 'zip_code': '46151', 'country': 'US', 'state': 'IN', 'display_address': ['2198 Burton Ln', 'Martinsville, IN 46151']}",2.5,36,IN
108852,108852,Frisch's Big Boy,"{'latitude': 37.9919055238296, 'longitude': -85.70814371109}","[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'address1': '157 Keystone Crossroad Dr', 'address2': '', 'address3': '', 'city': 'Shepherdsville', 'zip_code': '40165', 'country': 'US', 'state': 'KY', 'display_address': ['157 Keystone Crossroad Dr', 'Shepherdsville, KY 40165']}",3.0,25,KY
108854,108854,Panera Bread,"{'latitude': 37.9929807, 'longitude': -85.7073072}","[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}]","{'address1': '276 Keystone Crossroads Dr', 'address2': '', 'address3': None, 'city': 'Shepherdsville', 'zip_code': '40165', 'country': 'US', 'state': 'KY', 'display_address': ['276 Keystone Crossroads Dr', 'Shepherdsville, KY 40165']}",3.5,12,KY
108856,108856,Penn Station East Coast Subs,"{'latitude': 37.9980625, 'longitude': -85.7070333}","[{'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'address1': '544 Conestoga Pkwy', 'address2': 'Ste 11', 'address3': None, 'city': 'Shepherdsville', 'zip_code': '40165', 'country': 'US', 'state': 'KY', 'display_address': ['544 Conestoga Pkwy', 'Ste 11', 'Shepherdsville, KY 40165']}",4.0,10,KY
108858,108858,White Castle,"{'latitude': 37.9918405198779, 'longitude': -85.7073488060211}","[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'address1': '175 Keystone Crossroads Dr', 'address2': None, 'address3': None, 'city': 'Shepherdsville', 'zip_code': '40165', 'country': 'US', 'state': 'KY', 'display_address': ['175 Keystone Crossroads Dr', 'Shepherdsville, KY 40165']}",3.0,18,KY
108888,108888,Chick-fil-A,"{'latitude': 38.4445110973437, 'longitude': -90.3730346}","[{'alias': 'hotdogs', 'title': 'Fast Food'}]","{'address1': '1 Arnold Mall', 'address2': '', 'address3': '', 'city': 'Arnold', 'zip_code': '63010', 'country': 'US', 'state': 'MO', 'display_address': ['1 Arnold Mall', 'Arnold, MO 63010']}",3.5,43,MO
108908,108908,McDonald's,"{'latitude': 35.36217, 'longitude': -85.3942}","[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'address1': '14950 Rankin Ave S', 'address2': '', 'address3': '', 'city': 'Dunlap', 'zip_code': '37327', 'country': 'US', 'state': 'TN', 'display_address': ['14950 Rankin Ave S', 'Dunlap, TN 37327']}",2.0,4,TN
108910,108910,Sonic Drive-In,"{'latitude': 35.3664686, 'longitude': -85.3921663}","[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]","{'address1': '15272 Rankin Ave S', 'address2': '', 'address3': '', 'city': 'Dunlap', 'zip_code': '37327', 'country': 'US', 'state': 'TN', 'display_address': ['15272 Rankin Ave S', 'Dunlap, TN 37327']}",3.0,2,TN
108911,108911,Subway,"{'latitude': 35.3654256855781, 'longitude': -85.3936770650935}","[{'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'address1': '233 Rankin Ave', 'address2': '', 'address3': '', 'city': 'Dunlap', 'zip_code': '37327', 'country': 'US', 'state': 'TN', 'display_address': ['233 Rankin Ave', 'Dunlap, TN 37327']}",3.0,1,TN
108912,108912,Taco Bell,"{'latitude': 35.365531, 'longitude': -85.392979}","[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'tacos', 'title': 'Tacos'}]","{'address1': '15070 Rankin Avenue', 'address2': None, 'address3': None, 'city': 'Dunlap', 'zip_code': '37327', 'country': 'US', 'state': 'TN', 'display_address': ['15070 Rankin Avenue', 'Dunlap, TN 37327']}",1.0,1,TN
108914,108914,Hardee's,"{'latitude': 35.388859, 'longitude': -85.377244}","[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'address1': '17068 Rankin AvE', 'address2': '', 'address3': '', 'city': 'Dunlap', 'zip_code': '37327', 'country': 'US', 'state': 'TN', 'display_address': ['17068 Rankin AvE', 'Dunlap, TN 37327']}",1.5,2,TN
